"Year","Domain","Measure","FIPS","County","State","Value"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","39157","Tuscarawas","OH","35.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","39159","Union","OH","43.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","39161","Van Wert","OH","42.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","39163","Vinton","OH","36.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","39165","Warren","OH","42.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","39167","Washington","OH","39.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","39169","Wayne","OH","34.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","39171","Williams","OH","37.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","39173","Wood","OH","41.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","39175","Wyandot","OH","38.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40001","Adair","OK","34.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40003","Alfalfa","OK","41.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40005","Atoka","OK","35.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40007","Beaver","OK","38.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40009","Beckham","OK","37"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40011","Blaine","OK","38.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40013","Bryan","OK","38.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40015","Caddo","OK","36.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40017","Canadian","OK","44.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40019","Carter","OK","37.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40021","Cherokee","OK","35.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40023","Choctaw","OK","35.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40025","Cimarron","OK","39.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40027","Cleveland","OK","40.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40029","Coal","OK","34.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40031","Comanche","OK","37.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40033","Cotton","OK","37.150000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40035","Craig","OK","35.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40037","Creek","OK","39.150000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40039","Custer","OK","38.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40041","Delaware","OK","38.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40043","Dewey","OK","39.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40045","Ellis","OK","39.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40047","Garfield","OK","35.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40049","Garvin","OK","36.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40051","Grady","OK","43.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40053","Grant","OK","41.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40055","Greer","OK","38.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40057","Harmon","OK","36.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40059","Harper","OK","37.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40061","Haskell","OK","36"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40063","Hughes","OK","36.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40065","Jackson","OK","42.150000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40067","Jefferson","OK","35.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40069","Johnston","OK","36.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40071","Kay","OK","35.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40073","Kingfisher","OK","40.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40075","Kiowa","OK","35.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40077","Latimer","OK","35.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40079","Le Flore","OK","35.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40081","Lincoln","OK","38.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40083","Logan","OK","43.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40085","Love","OK","36.349999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40087","Mcclain","OK","41.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40089","Mccurtain","OK","32.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40091","Mcintosh","OK","36.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40093","Major","OK","40.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40095","Marshall","OK","36.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40097","Mayes","OK","39.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40099","Murray","OK","38.400000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40101","Muskogee","OK","36.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40103","Noble","OK","41.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40105","Nowata","OK","38.349999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40107","Okfuskee","OK","33.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40109","Oklahoma","OK","43.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40111","Okmulgee","OK","37.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40113","Osage","OK","36.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40115","Ottawa","OK","37.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40117","Pawnee","OK","38.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40119","Payne","OK","37.099999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40121","Pittsburg","OK","35.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40123","Pontotoc","OK","40"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40125","Pottawatomie","OK","42.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40127","Pushmataha","OK","33.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40129","Roger Mills","OK","40.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40131","Rogers","OK","40.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40133","Seminole","OK","35.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40135","Sequoyah","OK","37"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40137","Stephens","OK","38.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40139","Texas","OK","33.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40141","Tillman","OK","36.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40143","Tulsa","OK","41.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40145","Wagoner","OK","39.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40147","Washington","OK","38.400000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40149","Washita","OK","39.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40151","Woods","OK","37.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","40153","Woodward","OK","37.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41001","Baker","OR","38.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41003","Benton","OR","42.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41005","Clackamas","OR","45.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41007","Clatsop","OR","43.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41009","Columbia","OR","43.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41011","Coos","OR","43.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41013","Crook","OR","38.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41015","Curry","OR","39.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41017","Deschutes","OR","47.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41019","Douglas","OR","36.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41021","Gilliam","OR","40.150000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41023","Grant","OR","40.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41025","Harney","OR","41.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41027","Hood River","OR","41.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41029","Jackson","OR","45.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41031","Jefferson","OR","38.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41033","Josephine","OR","40.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41035","Klamath","OR","39.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41037","Lake","OR","40"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41039","Lane","OR","40.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41041","Lincoln","OR","39.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41043","Linn","OR","43.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41045","Malheur","OR","36.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41047","Marion","OR","46.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41049","Morrow","OR","38.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41051","Multnomah","OR","41.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41053","Polk","OR","44.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41055","Sherman","OR","42.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41057","Tillamook","OR","41.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41059","Umatilla","OR","40.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41061","Union","OR","42.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41063","Wallowa","OR","44.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41065","Wasco","OR","40.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41067","Washington","OR","47.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41069","Wheeler","OR","41.150000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","41071","Yamhill","OR","41.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42001","Adams","PA","39.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42003","Allegheny","PA","45.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42005","Armstrong","PA","42.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42007","Beaver","PA","42"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42009","Bedford","PA","37.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42011","Berks","PA","37.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42013","Blair","PA","40.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42015","Bradford","PA","39.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42017","Bucks","PA","45.150000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42019","Butler","PA","47.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42021","Cambria","PA","36.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42023","Cameron","PA","37.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42025","Carbon","PA","42.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42027","Centre","PA","46.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42029","Chester","PA","43.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42031","Clarion","PA","40.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42033","Clearfield","PA","37.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42035","Clinton","PA","39.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42037","Columbia","PA","41.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42039","Crawford","PA","40.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42041","Cumberland","PA","42.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42043","Dauphin","PA","40.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42045","Delaware","PA","42.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42047","Elk","PA","41.349999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42049","Erie","PA","44"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42051","Fayette","PA","38.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42053","Forest","PA","36.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42055","Franklin","PA","42.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42057","Fulton","PA","38"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42059","Greene","PA","41"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42061","Huntingdon","PA","39.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42063","Indiana","PA","40.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42065","Jefferson","PA","37.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42067","Juniata","PA","39.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42069","Lackawanna","PA","37.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42071","Lancaster","PA","41.349999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42073","Lawrence","PA","42.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42075","Lebanon","PA","39.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42077","Lehigh","PA","41.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42079","Luzerne","PA","40.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42081","Lycoming","PA","43.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42083","Mckean","PA","38.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42085","Mercer","PA","41.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42087","Mifflin","PA","38.349999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42089","Monroe","PA","40.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42091","Montgomery","PA","47.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42093","Montour","PA","43.349999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42095","Northampton","PA","41.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42097","Northumberland","PA","38.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42099","Perry","PA","41.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42101","Philadelphia","PA","39.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42103","Pike","PA","40"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42105","Potter","PA","38.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42107","Schuylkill","PA","38.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42109","Snyder","PA","40.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42111","Somerset","PA","36.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42113","Sullivan","PA","40.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42115","Susquehanna","PA","38.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42117","Tioga","PA","38.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42119","Union","PA","43.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42121","Venango","PA","40.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42123","Warren","PA","38.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42125","Washington","PA","37.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42127","Wayne","PA","39.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42129","Westmoreland","PA","42"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42131","Wyoming","PA","41.099999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","42133","York","PA","41.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","44001","Bristol","RI","50.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","44003","Kent","RI","48.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","44005","Newport","RI","50.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","44007","Providence","RI","46.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","44009","Washington","RI","52.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45001","Abbeville","SC","39.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45003","Aiken","SC","45.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45005","Allendale","SC","34.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45007","Anderson","SC","43.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45009","Bamberg","SC","38.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45011","Barnwell","SC","37.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45013","Beaufort","SC","53.400000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45015","Berkeley","SC","44.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45017","Calhoun","SC","40.099999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45019","Charleston","SC","44.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45021","Cherokee","SC","40.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45023","Chester","SC","37.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45025","Chesterfield","SC","39.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45027","Clarendon","SC","38.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45029","Colleton","SC","37.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45031","Darlington","SC","39.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45033","Dillon","SC","35.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45035","Dorchester","SC","44.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45037","Edgefield","SC","41.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45039","Fairfield","SC","37.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45041","Florence","SC","43.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45043","Georgetown","SC","40.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45045","Greenville","SC","49.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45047","Greenwood","SC","40.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45049","Hampton","SC","37.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45051","Horry","SC","37.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45053","Jasper","SC","40.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45055","Kershaw","SC","42.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45057","Lancaster","SC","45.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45059","Laurens","SC","43.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45061","Lee","SC","34.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45063","Lexington","SC","44.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45065","Mccormick","SC","43.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45067","Marion","SC","35.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45069","Marlboro","SC","33.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45071","Newberry","SC","40.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45073","Oconee","SC","43.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45075","Orangeburg","SC","34.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45077","Pickens","SC","42.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45079","Richland","SC","40.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45081","Saluda","SC","38.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45083","Spartanburg","SC","46.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45085","Sumter","SC","39.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45087","Union","SC","37.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45089","Williamsburg","SC","33.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","45091","York","SC","44.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46003","Aurora","SD","44.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46005","Beadle","SD","41.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46007","Bennett","SD","35.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46009","Bon Homme","SD","44.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46011","Brookings","SD","51.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46013","Brown","SD","49.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46015","Brule","SD","43.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46017","Buffalo","SD","32.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46019","Butte","SD","45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46021","Campbell","SD","47.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46023","Charles Mix","SD","39.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46025","Clark","SD","46.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46027","Clay","SD","46.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46029","Codington","SD","53.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46031","Corson","SD","37.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46033","Custer","SD","42.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46035","Davison","SD","44.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46037","Day","SD","43.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46039","Deuel","SD","47.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46041","Dewey","SD","32.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46043","Douglas","SD","43.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46045","Edmunds","SD","46.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46047","Fall River","SD","41.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46049","Faulk","SD","45.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46051","Grant","SD","46.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46053","Gregory","SD","42.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46055","Haakon","SD","41.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46057","Hamlin","SD","44.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46059","Hand","SD","45.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46061","Hanson","SD","43.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46063","Harding","SD","47.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46065","Hughes","SD","45.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46067","Hutchinson","SD","42.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46069","Hyde","SD","46.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46071","Jackson","SD","30.049999999999997"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46073","Jerauld","SD","45.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46075","Jones","SD","47.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46077","Kingsbury","SD","46.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46079","Lake","SD","46.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46081","Lawrence","SD","44.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46083","Lincoln","SD","49.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46085","Lyman","SD","39.349999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46087","Mccook","SD","45.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46089","Mcpherson","SD","43.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46091","Marshall","SD","45.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46093","Meade","SD","43.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46095","Mellette","SD","31.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46097","Miner","SD","43.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46099","Minnehaha","SD","52"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46101","Moody","SD","43.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46102","N/A","SD","26.950000000000003"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46103","Pennington","SD","47.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46105","Perkins","SD","43.400000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46107","Potter","SD","45.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46109","Roberts","SD","41.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46111","Sanborn","SD","45.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46115","Spink","SD","48.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46117","Stanley","SD","47.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46119","Sully","SD","46.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46121","Todd","SD","27.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46123","Tripp","SD","41.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46125","Turner","SD","47.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46127","Union","SD","48.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","46129","Walworth","SD","43.4"
